AREAGEOGRAFICA|CAPSCUOLA|CODICECOMUNESCUOLA|CODICEISTITUTORIFERIMENTO|CODICESCUOLA|DENOMINAZIONEISTITUTORIFERIMENTO|DENOMINAZIONESCUOLA|DESCRIZIONECARATTERISTICASCUOLA|DESCRIZIONECOMUNE|DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA|INDICAZIONESEDEDIRETTIVO|INDICAZIONESEDEOMNICOMPRENSIVO|INDIRIZZOEMAILSCUOLA|INDIRIZZOPECSCUOLA|INDIRIZZOSCUOLA|PROVINCIA|REGIONE|SITOWEBSCUOLA|ANNOSCOLASTICO_x|INDIRIZZO_TOT|index|ANNOSCOLASTICO_y|ORDINESCUOLA|ANNOCORSO|FASCIAETA|ALUNNI|Statale_Paritaria
NORD OVEST|10153|L219|TOSL01000C|TOSL01000C|LICEO ARTISTICO PRIMO|LICEO ARTISTICO PRIMO|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL01000C@istruzione.it|tosl01000c@pec.istruzione.it|VIA CARCANO, 31|TORINO|PIEMONTE|www.primoart.it|201718|VIA CARCANO, 31, TORINO, Italia|291319|201617|SCUOLA SECONDARIA II GRADO|4|17 anni|83|S
NORD OVEST|10153|L219|TOSL01000C|TOSL01000C|LICEO ARTISTICO PRIMO|LICEO ARTISTICO PRIMO|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL01000C@istruzione.it|tosl01000c@pec.istruzione.it|VIA CARCANO, 31|TORINO|PIEMONTE|www.primoart.it|201718|VIA CARCANO, 31, TORINO, Italia|291320|201617|SCUOLA SECONDARIA II GRADO|4|18 anni|25|S
NORD OVEST|10153|L219|TOSL01000C|TOSL01000C|LICEO ARTISTICO PRIMO|LICEO ARTISTICO PRIMO|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL01000C@istruzione.it|tosl01000c@pec.istruzione.it|VIA CARCANO, 31|TORINO|PIEMONTE|www.primoart.it|201718|VIA CARCANO, 31, TORINO, Italia|291321|201617|SCUOLA SECONDARIA II GRADO|4|> di 18 anni|6|S
NORD OVEST|10153|L219|TOSL01000C|TOSL01000C|LICEO ARTISTICO PRIMO|LICEO ARTISTICO PRIMO|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL01000C@istruzione.it|tosl01000c@pec.istruzione.it|VIA CARCANO, 31|TORINO|PIEMONTE|www.primoart.it|201718|VIA CARCANO, 31, TORINO, Italia|291322|201617|SCUOLA SECONDARIA II GRADO|5|17 anni|3|S
NORD OVEST|10153|L219|TOSL01000C|TOSL01000C|LICEO ARTISTICO PRIMO|LICEO ARTISTICO PRIMO|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL01000C@istruzione.it|tosl01000c@pec.istruzione.it|VIA CARCANO, 31|TORINO|PIEMONTE|www.primoart.it|201718|VIA CARCANO, 31, TORINO, Italia|291323|201617|SCUOLA SECONDARIA II GRADO|5|18 anni|72|S
NORD OVEST|10153|L219|TOSL01000C|TOSL01000C|LICEO ARTISTICO PRIMO|LICEO ARTISTICO PRIMO|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL01000C@istruzione.it|tosl01000c@pec.istruzione.it|VIA CARCANO, 31|TORINO|PIEMONTE|www.primoart.it|201718|VIA CARCANO, 31, TORINO, Italia|291324|201617|SCUOLA SECONDARIA II GRADO|5|> di 18 anni|17|S
NORD OVEST|10149|L219|TOSL01000C|TOSL01001D|LICEO ARTISTICO PRIMO|CASA CIRCONDARIALE LORUSSO-COTUGNO|SPEC. PER CARCERARI|TORINO|LICEO ARTISTICO|NO|Non Disponibile|TOSL01000C@istruzione.it|Non Disponibile|VIA ADELAIDE AGLIETTA 35|TORINO|PIEMONTE|www.primoart.it|201718|VIA ADELAIDE AGLIETTA 35, TORINO, Italia|291325|201617|SCUOLA SECONDARIA II GRADO|1|> di 18 anni|12|S
NORD OVEST|10149|L219|TOSL01000C|TOSL01001D|LICEO ARTISTICO PRIMO|CASA CIRCONDARIALE LORUSSO-COTUGNO|SPEC. PER CARCERARI|TORINO|LICEO ARTISTICO|NO|Non Disponibile|TOSL01000C@istruzione.it|Non Disponibile|VIA ADELAIDE AGLIETTA 35|TORINO|PIEMONTE|www.primoart.it|201718|VIA ADELAIDE AGLIETTA 35, TORINO, Italia|291326|201617|SCUOLA SECONDARIA II GRADO|2|> di 18 anni|7|S
NORD OVEST|10149|L219|TOSL01000C|TOSL01001D|LICEO ARTISTICO PRIMO|CASA CIRCONDARIALE LORUSSO-COTUGNO|SPEC. PER CARCERARI|TORINO|LICEO ARTISTICO|NO|Non Disponibile|TOSL01000C@istruzione.it|Non Disponibile|VIA ADELAIDE AGLIETTA 35|TORINO|PIEMONTE|www.primoart.it|201718|VIA ADELAIDE AGLIETTA 35, TORINO, Italia|291327|201617|SCUOLA SECONDARIA II GRADO|3|> di 18 anni|6|S
NORD OVEST|10149|L219|TOSL01000C|TOSL01001D|LICEO ARTISTICO PRIMO|CASA CIRCONDARIALE LORUSSO-COTUGNO|SPEC. PER CARCERARI|TORINO|LICEO ARTISTICO|NO|Non Disponibile|TOSL01000C@istruzione.it|Non Disponibile|VIA ADELAIDE AGLIETTA 35|TORINO|PIEMONTE|www.primoart.it|201718|VIA ADELAIDE AGLIETTA 35, TORINO, Italia|291328|201617|SCUOLA SECONDARIA II GRADO|4|> di 18 anni|6|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291447|201617|SCUOLA SECONDARIA II GRADO|1|14 anni|47|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291448|201617|SCUOLA SECONDARIA II GRADO|1|15 anni|16|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291449|201617|SCUOLA SECONDARIA II GRADO|1|16 anni|7|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291450|201617|SCUOLA SECONDARIA II GRADO|1|17 anni|2|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291451|201617|SCUOLA SECONDARIA II GRADO|1|< di 14 anni|1|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291452|201617|SCUOLA SECONDARIA II GRADO|2|14 anni|1|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291453|201617|SCUOLA SECONDARIA II GRADO|2|15 anni|38|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291454|201617|SCUOLA SECONDARIA II GRADO|2|16 anni|9|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291455|201617|SCUOLA SECONDARIA II GRADO|2|17 anni|1|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291456|201617|SCUOLA SECONDARIA II GRADO|3|16 anni|17|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291457|201617|SCUOLA SECONDARIA II GRADO|3|17 anni|7|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291458|201617|SCUOLA SECONDARIA II GRADO|3|18 anni|4|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291459|201617|SCUOLA SECONDARIA II GRADO|4|16 anni|2|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291460|201617|SCUOLA SECONDARIA II GRADO|4|17 anni|25|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291461|201617|SCUOLA SECONDARIA II GRADO|4|18 anni|6|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291462|201617|SCUOLA SECONDARIA II GRADO|4|> di 18 anni|1|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291463|201617|SCUOLA SECONDARIA II GRADO|5|18 anni|27|S
NORD OVEST|10137|L219|TOIS003003|TOTD003019|I.I.S. E. MAJORANA|E. MAJORANA|NORMALE|TORINO|ISTITUTO TECNICO COMMERCIALE|NO|Non Disponibile|TOIS003003@istruzione.it|Non Disponibile|C.SO TAZZOLI,209|TORINO|PIEMONTE|www.majoranatorino.it|201718|C.SO TAZZOLI,209, TORINO, Italia|291464|201617|SCUOLA SECONDARIA II GRADO|5|> di 18 anni|11|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290901|201617|SCUOLA SECONDARIA II GRADO|1|14 anni|134|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290902|201617|SCUOLA SECONDARIA II GRADO|1|15 anni|106|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290903|201617|SCUOLA SECONDARIA II GRADO|1|16 anni|19|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290904|201617|SCUOLA SECONDARIA II GRADO|1|17 anni|6|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290905|201617|SCUOLA SECONDARIA II GRADO|1|< di 14 anni|2|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290906|201617|SCUOLA SECONDARIA II GRADO|1|> di 18 anni|1|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290907|201617|SCUOLA SECONDARIA II GRADO|2|14 anni|3|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290908|201617|SCUOLA SECONDARIA II GRADO|2|15 anni|123|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290909|201617|SCUOLA SECONDARIA II GRADO|2|16 anni|36|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290910|201617|SCUOLA SECONDARIA II GRADO|2|17 anni|15|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290911|201617|SCUOLA SECONDARIA II GRADO|2|18 anni|1|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290912|201617|SCUOLA SECONDARIA II GRADO|3|15 anni|3|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290913|201617|SCUOLA SECONDARIA II GRADO|3|16 anni|106|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290914|201617|SCUOLA SECONDARIA II GRADO|3|17 anni|42|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290915|201617|SCUOLA SECONDARIA II GRADO|3|18 anni|16|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290916|201617|SCUOLA SECONDARIA II GRADO|3|> di 18 anni|3|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290917|201617|SCUOLA SECONDARIA II GRADO|4|16 anni|10|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290918|201617|SCUOLA SECONDARIA II GRADO|4|17 anni|88|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290919|201617|SCUOLA SECONDARIA II GRADO|4|18 anni|55|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290920|201617|SCUOLA SECONDARIA II GRADO|4|> di 18 anni|26|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290921|201617|SCUOLA SECONDARIA II GRADO|5|17 anni|2|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290922|201617|SCUOLA SECONDARIA II GRADO|5|18 anni|61|S
NORD OVEST|10154|L219|TOIS029007|TORH02901B|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI,22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI,22, TORINO, Italia|290923|201617|SCUOLA SECONDARIA II GRADO|5|> di 18 anni|69|S
NORD OVEST|10154|L219|TOIS029007|TORH02950Q|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF  ALBERGHIERO|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI 22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI 22, TORINO, Italia|290924|201617|SCUOLA SECONDARIA II GRADO|1|17 anni|1|S
NORD OVEST|10154|L219|TOIS029007|TORH02950Q|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF  ALBERGHIERO|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI 22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI 22, TORINO, Italia|290925|201617|SCUOLA SECONDARIA II GRADO|1|18 anni|4|S
NORD OVEST|10154|L219|TOIS029007|TORH02950Q|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF  ALBERGHIERO|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI 22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI 22, TORINO, Italia|290926|201617|SCUOLA SECONDARIA II GRADO|1|> di 18 anni|47|S
NORD OVEST|10154|L219|TOIS029007|TORH02950Q|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF  ALBERGHIERO|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI 22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI 22, TORINO, Italia|290927|201617|SCUOLA SECONDARIA II GRADO|4|18 anni|2|S
NORD OVEST|10154|L219|TOIS029007|TORH02950Q|I.P.S. J. B. BECCARI|I.P.S. J. B. BECCARI|NORMALE|TORINO|IST PROF  ALBERGHIERO|NO|Non Disponibile|TOIS029007@istruzione.it|Non Disponibile|VIA PAGANINI 22|TORINO|PIEMONTE|www.istitutobeccari.gov.it|201718|VIA PAGANINI 22, TORINO, Italia|290928|201617|SCUOLA SECONDARIA II GRADO|4|> di 18 anni|29|S
NORD OVEST|Non Disponibile|L219|TOIS04200N|TORH04201T|I.I.S. G. GIOLITTI|IP SERV ALB. E RIST. G. GIOLITTI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS04200N@istruzione.it|Non Disponibile|VIA ALASSIO 20|TORINO|PIEMONTE|www.istitutogiolitti.gov.it|201718|VIA ALASSIO 20, TORINO, Italia|290952|201617|SCUOLA SECONDARIA II GRADO|1|14 anni|98|S
NORD OVEST|Non Disponibile|L219|TOIS04200N|TORH04201T|I.I.S. G. GIOLITTI|IP SERV ALB. E RIST. G. GIOLITTI|NORMALE|TORINO|IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE|NO|Non Disponibile|TOIS04200N@istruzione.it|Non Disponibile|VIA ALASSIO 20|TORINO|PIEMONTE|www.istitutogiolitti.gov.it|201718|VIA ALASSIO 20, TORINO, Italia|290953|201617|SCUOLA SECONDARIA II GRADO|1|15 anni|54|S
