AREAGEOGRAFICA,CAPSCUOLA,CODICECOMUNESCUOLA,CODICEISTITUTORIFERIMENTO,CODICESCUOLA,DENOMINAZIONEISTITUTORIFERIMENTO,DENOMINAZIONESCUOLA,DESCRIZIONECARATTERISTICASCUOLA,DESCRIZIONECOMUNE,DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA,INDICAZIONESEDEDIRETTIVO,INDICAZIONESEDEOMNICOMPRENSIVO,INDIRIZZOEMAILSCUOLA,INDIRIZZOPECSCUOLA,INDIRIZZOSCUOLA,PROVINCIA,REGIONE,SITOWEBSCUOLA,ANNOSCOLASTICO,INDIRIZZO_TOT
NORD OVEST,10126,L219,,TO1A12300B,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmronchi@comune.torino.it,Non Disponibile,Str.RONCHI 27,TORINO,PIEMONTE,Non Disponibile,201718,"Str.RONCHI 27, TORINO, Italia"
NORD OVEST,10142,L219,,TO1A12100Q,,SACRO CUORE,,TORINO,SCUOLA INFANZIA NON STATALE,,,MATERNA.NSSCDG@LIBERO.IT,Non Disponibile,V.VAL LAGARINA 23,TORINO,PIEMONTE,Non Disponibile,201718,"V.VAL LAGARINA 23, TORINO, Italia"
NORD OVEST,10156,L219,,TO1A11900Q,,LUIGI GRASSI,,TORINO,SCUOLA INFANZIA NON STATALE,,,sc.mat.grassi@tiscali.it,Non Disponibile,Str.BERTOLLA 74,TORINO,PIEMONTE,Non Disponibile,201718,"Str.BERTOLLA 74, TORINO, Italia"
NORD OVEST,10135,L219,,TO1A11500C,,PAJETTA,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmisler@comune.torino.it,Non Disponibile,V.ISLER 15,TORINO,PIEMONTE,Non Disponibile,201718,"V.ISLER 15, TORINO, Italia"
NORD OVEST,10125,L219,,TO1M03500X,,PROTETTE S.GIUSEPPE,,TORINO,SCUOLA SEC. PRIMO GRADO NON STATALE,,,Non Disponibile,Non Disponibile,VIA BIDONE 33,TORINO,PIEMONTE,www.scuolaprotettesangiuseppe.it,201718,"VIA BIDONE 33, TORINO, Italia"
NORD OVEST,10125,L219,,TO1M02900L,,ARTOM EMANUELE,,TORINO,SCUOLA SEC. PRIMO GRADO NON STATALE,,,DIREZIONESCOLASTICA@TORINOEBRAICA.IT,Non Disponibile,V.S.ANSELMO 7,TORINO,PIEMONTE,www.scuola-ebraica-torino.it,201718,"V.S.ANSELMO 7, TORINO, Italia"
NORD OVEST,10135,L219,,TO1A140005,,MIRAFIORI NORD,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmjona@comune.torino.it,Non Disponibile,Piazzetta  JONA 6,TORINO,PIEMONTE,Non Disponibile,201718,"Piazzetta  JONA 6, TORINO, Italia"
NORD OVEST,10154,L219,,TO1A138005,,F.TEDESCHI-C.ASSANDRI,,TORINO,SCUOLA INFANZIA NON STATALE,,,SCTEDESCHI@DAVIDE.IT,Non Disponibile,V.TOLLEGNO 21,TORINO,PIEMONTE,Non Disponibile,201718,"V.TOLLEGNO 21, TORINO, Italia"
NORD OVEST,10144,L219,,TO1A13600D,,PARROCCHIA STIMMATE DI SAN FRANCESCO,,TORINO,SCUOLA INFANZIA NON STATALE,,,sculamat@scuolastimmate.191.it,Non Disponibile,V.ASCOLI 38,TORINO,PIEMONTE,Non Disponibile,201718,"V.ASCOLI 38, TORINO, Italia"
NORD OVEST,10132,L219,,TO1A13400T,,ASILO SUOR TARCISIA PONCHIA,,TORINO,SCUOLA INFANZIA NON STATALE,,,asilo.viamontemagno@libero.it,Non Disponibile,"VIA MONTEMAGNO , 59",TORINO,PIEMONTE,Non Disponibile,201718,"VIA MONTEMAGNO , 59, TORINO, Italia"
NORD OVEST,10132,L219,,TO1A132006,,SASSI,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmmongreno@comune.torino.it,Non Disponibile,Str.MONGRENO 72,TORINO,PIEMONTE,Non Disponibile,201718,"Str.MONGRENO 72, TORINO, Italia"
NORD OVEST,10125,L219,,TO1A12800E,,ROSMINI,,TORINO,SCUOLA INFANZIA NON STATALE,,,antonio.rosmini@libero.it,Non Disponibile,V.SALUZZO 27,TORINO,PIEMONTE,Non Disponibile,201718,"V.SALUZZO 27, TORINO, Italia"
NORD OVEST,10125,L219,,TO1A124007,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmprincipetommaso@comune.torino.it,Non Disponibile,V.PR.TOMMASO 25,TORINO,PIEMONTE,Non Disponibile,201718,"V.PR.TOMMASO 25, TORINO, Italia"
NORD OVEST,10147,L219,,TO1A040008,,S.GIUSEPPE CAFASSO,,TORINO,SCUOLA INFANZIA NON STATALE,,,SCUOLACAFASSO@TIN.IT,Non Disponibile,V.R.BETTAZZI 6,TORINO,PIEMONTE,Non Disponibile,201718,"V.R.BETTAZZI 6, TORINO, Italia"
NORD OVEST,10125,L219,,TO1A038008,,PROTETTE  S.GIUSEPPE,,TORINO,SCUOLA INFANZIA NON STATALE,,,PROTETTESANGIP@LIBERO.IT,Non Disponibile,V.BIDONE  33,TORINO,PIEMONTE,Non Disponibile,201718,"V.BIDONE  33, TORINO, Italia"
NORD OVEST,10131,L219,,TO1A03600L,,CADORNA-IST.ADORAZIONE PERPETUA DEL SACRO CUORE,,TORINO,SCUOLA INFANZIA NON STATALE,,,SEGRETERIA@ADORAZIONE.IT,Non Disponibile,V.G.CURRENO 21,TORINO,PIEMONTE,Non Disponibile,201718,"V.G.CURRENO 21, TORINO, Italia"
NORD OVEST,10131,L219,,TO1A032009,,D'AZEGLIO,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmlodovica@comune.torino.it,Non Disponibile,V.LODOVICA 2,TORINO,PIEMONTE,Non Disponibile,201718,"V.LODOVICA 2, TORINO, Italia"
NORD OVEST,10151,L219,,TO1A03000N,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmsansovino@comune.torino.it,Non Disponibile,V.SANSOVINO 111,TORINO,PIEMONTE,Non Disponibile,201718,"V.SANSOVINO 111, TORINO, Italia"
NORD OVEST,10137,L219,,TO1A063001,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmfornocanavese@comune.torino.it,Non Disponibile,V.Forno Canavese 5,TORINO,PIEMONTE,Non Disponibile,201718,"V.Forno Canavese 5, TORINO, Italia"
NORD OVEST,10143,L219,,TO1A061009,,FAA' DI BRUNO,,TORINO,SCUOLA INFANZIA NON STATALE,,,scuole@faadibruno.it,Non Disponibile,V.S.DONATO 31,TORINO,PIEMONTE,www.scuolafaadibruno.it,201718,"V.S.DONATO 31, TORINO, Italia"
NORD OVEST,10132,L219,,TO1ABP5007,,NINA KIDS,,TORINO,SCUOLA INFANZIA NON STATALE,,,Non Disponibile,Non Disponibile,"VIA BOCCACCIO,59",TORINO,PIEMONTE,Non Disponibile,201718,"VIA BOCCACCIO,59, TORINO, Italia"
NORD OVEST,10129,L219,,TO1A02200P,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmducadegliabruzzi@comune.torino.it,Non Disponibile,C.so D.ABRUZZI 50,TORINO,PIEMONTE,Non Disponibile,201718,"C.so D.ABRUZZI 50, TORINO, Italia"
NORD OVEST,10135,L219,,TO1A020003,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,Non Disponibile,Non Disponibile,C.so CROCE 21,TORINO,PIEMONTE,Non Disponibile,201718,"C.so CROCE 21, TORINO, Italia"
NORD OVEST,10131,L219,,TO1A28000C,,BUON CONSIGLIO,,TORINO,SCUOLA INFANZIA NON STATALE,,,BUON.CONSIGLIO@INFINITO.IT,Non Disponibile,V.SFORZESCA 10,TORINO,PIEMONTE,Non Disponibile,201718,"V.SFORZESCA 10, TORINO, Italia"
NORD OVEST,10139,L219,,TO1A01500G,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,Non Disponibile,Non Disponibile,"V.FATTORI,  113",TORINO,PIEMONTE,Non Disponibile,201718,"V.FATTORI,  113, TORINO, Italia"
NORD OVEST,10147,L219,,TO1A01400Q,,NOSTRA SIGNORA DELLA SALUTE,,TORINO,SCUOLA INFANZIA NON STATALE,,,Non Disponibile,Non Disponibile,VIA FONTANELLA 9/11,TORINO,PIEMONTE,Non Disponibile,201718,"VIA FONTANELLA 9/11, TORINO, Italia"
NORD OVEST,10121,L219,,TO1E038006,,SUORE FRANCESCANE ANGELINE,,TORINO,SCUOLA PRIMARIA NON STATALE,,,Non Disponibile,Non Disponibile,VIA GIUSTI 6,TORINO,PIEMONTE,www.isfa.it,201718,"VIA GIUSTI 6, TORINO, Italia"
NORD OVEST,10135,L219,,TOPS04500E,,EDOARDO AGNELLI,,TORINO,SCUOLA SEC. SECONDO GRADO NON STATALE,,,Non Disponibile,Non Disponibile,"CORSO UNIONE SOVIETICA, 312",TORINO,PIEMONTE,www.istitutoagnelli.it,201718,"CORSO UNIONE SOVIETICA, 312, TORINO, Italia"
NORD OVEST,10124,L219,,TO1A05000V,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmdeledda@comune.torino.it,Non Disponibile,V.DELEDDA 9,TORINO,PIEMONTE,Non Disponibile,201718,"V.DELEDDA 9, TORINO, Italia"
NORD OVEST,10146,L219,,TO1A046007,,CENTRO PEDAGOGICO,,TORINO,SCUOLA INFANZIA NON STATALE,,,SMMSERVAIS@COMUNE.TORINO.IT,Non Disponibile,V.SERVAIS 62,TORINO,PIEMONTE,Non Disponibile,201718,"V.SERVAIS 62, TORINO, Italia"
NORD OVEST,10146,L219,,TO1A04400G,,CAVAGLIA,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmcarrera@comune.torino.it,Non Disponibile,V.CARRERA 23,TORINO,PIEMONTE,Non Disponibile,201718,"V.CARRERA 23, TORINO, Italia"
NORD OVEST,10134,L219,,TO1A041004,,CENTRO PEDAGOGICO PER BAMBINI LOGOPATICI,,TORINO,SCUOLA INFANZIA NON STATALE,,,ANPAOLI@COMUNE.TORINO.IT,Non Disponibile,V.PAOLI 75,TORINO,PIEMONTE,Non Disponibile,201718,"V.PAOLI 75, TORINO, Italia"
NORD OVEST,10137,L219,,TO1A076003,,GUIDOBONO 2,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmguidobono@comune.torino.it,Non Disponibile,V.GUIDOBONO 2,TORINO,PIEMONTE,Non Disponibile,201718,"V.GUIDOBONO 2, TORINO, Italia"
NORD OVEST,10121,L219,,TO1A09300R,,UMBERTO I,,TORINO,SCUOLA INFANZIA NON STATALE,,,UMBERTOPRIMOTO@LIBERO.IT,Non Disponibile,C.SO MATTEOTTI 48,TORINO,PIEMONTE,Non Disponibile,201718,"C.SO MATTEOTTI 48, TORINO, Italia"
NORD OVEST,10156,L219,,TO1A12200G,,S.PIO X,,TORINO,SCUOLA INFANZIA NON STATALE,,,scuolamaternasanpiox@email.it,Non Disponibile,V.PIOPPI 15,TORINO,PIEMONTE,www.scuolamaternasanpiox.jimdo.net,201718,"V.PIOPPI 15, TORINO, Italia"
NORD OVEST,10134,L219,,TO1A04300Q,,S.GIORGIO MARTIRE,,TORINO,SCUOLA INFANZIA NON STATALE,,,PGSSG@YAHOO.IT,Non Disponibile,VIA STEFFENONE 25/29,TORINO,PIEMONTE,www.scuolasangiorgio.it,201718,"VIA STEFFENONE 25/29, TORINO, Italia"
NORD OVEST,10134,L219,,TO1A04200X,,MADONNA DELLE ROSE,,TORINO,SCUOLA INFANZIA NON STATALE,,,MATERNA.MADROSE@TIN.IT,Non Disponibile,C.so U.SOVIET.223,TORINO,PIEMONTE,www.madonnadellerose.it,201718,"C.so U.SOVIET.223, TORINO, Italia"
NORD OVEST,10142,L219,,TO1A12000X,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmgermonio@comune.torino.it,Non Disponibile,V.GERMONIO 35,TORINO,PIEMONTE,Non Disponibile,201718,"V.GERMONIO 35, TORINO, Italia"
NORD OVEST,10156,L219,,TO1A11800X,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,Non Disponibile,Non Disponibile,V.VITT.BOLOGNA 10,TORINO,PIEMONTE,Non Disponibile,201718,"V.VITT.BOLOGNA 10, TORINO, Italia"
NORD OVEST,10135,L219,,TO1A116008,,MARGHERITA MIRAFIORI,,TORINO,SCUOLA INFANZIA NON STATALE,,,MARGHERITAMIRAFIORI@VIRGILIO.IT,Non Disponibile,Str. MIRAFIORI 46,TORINO,PIEMONTE,www.scuolamargherita.it,201718,"Str. MIRAFIORI 46, TORINO, Italia"
NORD OVEST,10137,L219,,TO1A111005,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,Non Disponibile,Non Disponibile,V.BARLETTA 109,TORINO,PIEMONTE,Non Disponibile,201718,"V.BARLETTA 109, TORINO, Italia"
NORD OVEST,10128,L219,,TO1M03200C,,S.ANNA,,TORINO,SCUOLA SEC. PRIMO GRADO NON STATALE,,,istituto.santanna32@libero.it,Non Disponibile,V.MASSENA 36,TORINO,PIEMONTE,wwww.istituto-santanna.it,201718,"V.MASSENA 36, TORINO, Italia"
NORD OVEST,10152,L219,,TOPM035001,,M.AUSILIATRICE,,TORINO,SCUOLA SEC. SECONDO GRADO NON STATALE,,,segreteria.liceo@liceoausiliatrice.it,Non Disponibile,P.ZA M.AUSILIATRICE 27,TORINO,PIEMONTE,www.liceoausiliatrice.it,201718,"P.ZA M.AUSILIATRICE 27, TORINO, Italia"
NORD OVEST,10141,L219,,TOPL20500L,,MADRE MAZZARELLO,,TORINO,SCUOLA SEC. SECONDO GRADO NON STATALE,,,Non Disponibile,Non Disponibile,VIA CUMIANA 2,TORINO,PIEMONTE,www.liceomazzarello.it,201718,"VIA CUMIANA 2, TORINO, Italia"
NORD OVEST,10125,L219,,TO1E032007,,PROTETTE DI SAN GIUSEPPE,,TORINO,SCUOLA PRIMARIA NON STATALE,,,PROTETTESANGIP@LIBERO.IT,Non Disponibile,VIA  BIDONE 33,TORINO,PIEMONTE,Non Disponibile,201718,"VIA  BIDONE 33, TORINO, Italia"
NORD OVEST,10136,L219,,TO1E040006,,SOCIALE,,TORINO,SCUOLA PRIMARIA NON STATALE,,,INFO@ISTITUTOSOCIALE.IT,Non Disponibile,"CORSO SIRACUSA, 10",TORINO,PIEMONTE,www.istitutosociale.it,201718,"CORSO SIRACUSA, 10, TORINO, Italia"
NORD OVEST,10141,L219,,TO1E02600X,,"""MADRE MAZZARELLO""",,TORINO,SCUOLA PRIMARIA NON STATALE,,,Non Disponibile,Non Disponibile,VIA CUMIANA 14,TORINO,PIEMONTE,www.mazzarello.it,201718,"VIA CUMIANA 14, TORINO, Italia"
NORD OVEST,10143,L219,,TO1E03700A,,SACRA FAMIGLIA,,TORINO,SCUOLA PRIMARIA NON STATALE,,,SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT,Non Disponibile,"VIA ROSALINO PILO, 24",TORINO,PIEMONTE,www.collegiosacrafamiglia.it,201718,"VIA ROSALINO PILO, 24, TORINO, Italia"
NORD OVEST,10133,L219,,TO1M056001,,VALSALICE,,TORINO,SCUOLA SEC. PRIMO GRADO NON STATALE,,,SCUOLA@LICEOVALSALICE.IT,Non Disponibile,V.LE THOVEZ 37,TORINO,PIEMONTE,www.liceovalsalice.it,201718,"V.LE THOVEZ 37, TORINO, Italia"
NORD OVEST,10154,L219,,TO1M054009,,RUA,,TORINO,SCUOLA SEC. PRIMO GRADO NON STATALE,,,Non Disponibile,Non Disponibile,V.PAISIELLO 44,TORINO,PIEMONTE,http://www.michelerua.it/media,201718,"V.PAISIELLO 44, TORINO, Italia"
NORD OVEST,10152,L219,,TO1M05200N,,DON BOSCO,,TORINO,SCUOLA SEC. PRIMO GRADO NON STATALE,,,SCUOLAMEDIA@VALDOCCO.IT,Non Disponibile,V.M.AUSILIATRICE 32,TORINO,PIEMONTE,Non Disponibile,201718,"V.M.AUSILIATRICE 32, TORINO, Italia"
NORD OVEST,10152,L219,,TO1M050002,,M.AUSILIATRICE,,TORINO,SCUOLA SEC. PRIMO GRADO NON STATALE,,,segreteria.liceo@liceoausiliatrice.it,Non Disponibile,P.ZA M.AUSILIATRICE 27,TORINO,PIEMONTE,http://www.istitutomariausiliatrice.it,201718,"P.ZA M.AUSILIATRICE 27, TORINO, Italia"
NORD OVEST,10144,L219,,TO1M048002,,FAA' DI BRUNO,,TORINO,SCUOLA SEC. PRIMO GRADO NON STATALE,,,scuole@faadibruno.it,Non Disponibile,V.LE CHIUSE 40,TORINO,PIEMONTE,www.scuolafaadibruno.it,201718,"V.LE CHIUSE 40, TORINO, Italia"
NORD OVEST,10143,L219,,TO1M04600A,,SACRA FAMIGLIA,,TORINO,SCUOLA SEC. PRIMO GRADO NON STATALE,,,SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT,Non Disponibile,V.ROSALINO PILO 24,TORINO,PIEMONTE,www.collegiosacrafamiglia.it,201718,"V.ROSALINO PILO 24, TORINO, Italia"
NORD OVEST,10136,L219,,TO1M042003,,M.CONSOLATRICE,,TORINO,SCUOLA SEC. PRIMO GRADO NON STATALE,,,Non Disponibile,Non Disponibile,V.CAPRERA 46,TORINO,PIEMONTE,www.mconsolatrice.it,201718,"V.CAPRERA 46, TORINO, Italia"
NORD OVEST,10133,L219,,TO1M03800B,,CADORNA,,TORINO,SCUOLA SEC. PRIMO GRADO NON STATALE,,,SEGRETERIA@ADORAZIONE.IT,Non Disponibile,V.LE CURRENO 21,TORINO,PIEMONTE,Non Disponibile,201718,"V.LE CURRENO 21, TORINO, Italia"
NORD OVEST,10143,L219,,TOPC04500B,,SACRA FAMIGLIA,,TORINO,SCUOLA SEC. SECONDO GRADO NON STATALE,,,SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT,Non Disponibile,V.ROSALINO PILO 24,TORINO,PIEMONTE,www.collegiosacrafamiglia.it,201718,"V.ROSALINO PILO 24, TORINO, Italia"
NORD OVEST,10152,L219,,TO1A097004,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmcecchi@comune.torino.it,Non Disponibile,V.CECCHI 2,TORINO,PIEMONTE,Non Disponibile,201718,"V.CECCHI 2, TORINO, Italia"
NORD OVEST,10139,L219,,TORI46500C,,F.FELLINI,,TORINO,SCUOLA SEC. SECONDO GRADO NON STATALE,,,INFO@ISTITUTOFELLINI.IT,Non Disponibile,"C.SO TRAPANI,25",TORINO,PIEMONTE,Non Disponibile,201718,"C.SO TRAPANI,25, TORINO, Italia"
NORD OVEST,10122,L219,,TO1E00500V,,"""SANT'ANNA""",,TORINO,SCUOLA PRIMARIA NON STATALE,,,direzione.santanna@tiscali.it,Non Disponibile,VIA DELLA CONSOLATA 20,TORINO,PIEMONTE,scuolasantannaviaconsolata-to.it.,201718,"VIA DELLA CONSOLATA 20, TORINO, Italia"
NORD OVEST,10134,L219,,TO1E004003,,"""PRINCIPE VITTORIO EMANUELE""",,TORINO,SCUOLA PRIMARIA NON STATALE,,,ist.pve@libero.it,Non Disponibile,CORSO UNIONE SOVIETICA 170,TORINO,PIEMONTE,www.istitutoprincipevittorioemanuele.it,201718,"CORSO UNIONE SOVIETICA 170, TORINO, Italia"
NORD OVEST,10152,L219,,TO1E02700Q,,"""MARIA AUSILIATRICE""",,TORINO,SCUOLA PRIMARIA NON STATALE,,,segreteria.liceo@liceoausiliatrice.it,Non Disponibile,"PIAZZA MARIA AUSILIATRICE,27",TORINO,PIEMONTE,http://www.istitutomariausiliatrice.it/,201718,"PIAZZA MARIA AUSILIATRICE,27, TORINO, Italia"
NORD OVEST,10143,L219,,TO1E05200C,,M. MONTESSORI,,TORINO,SCUOLA PRIMARIA NON STATALE,,,info@scuolamontessori.it,Non Disponibile,"VIA MIGLIARA, 7",TORINO,PIEMONTE,www.scuolamontessori.it,201718,"VIA MIGLIARA, 7, TORINO, Italia"
NORD OVEST,10135,L219,,TO1E03500P,,"""VIRGINIA AGNELLI""",,TORINO,SCUOLA PRIMARIA NON STATALE,,,TOAGNELLISEGR@FMA-IPI.IT,Non Disponibile,"VIA PAOLO SARPI, 123",TORINO,PIEMONTE,www.virginiaagnelli.it,201718,"VIA PAOLO SARPI, 123, TORINO, Italia"
NORD OVEST,10148,L219,,TO1E033003,,"SAN GIUSEPPE CAFASSO""",,TORINO,SCUOLA PRIMARIA NON STATALE,,,SCUOLACAFASSO@TIN.IT,Non Disponibile,VIA R. BETTAZZI 6,TORINO,PIEMONTE,WWW.SCUOLACAFASSO.IT,201718,"VIA R. BETTAZZI 6, TORINO, Italia"
NORD OVEST,10124,L219,,TOPS01500P,,CAIROLI,,TORINO,SCUOLA SEC. SECONDO GRADO NON STATALE,,,GIELLENA@TIN.IT,Non Disponibile,V.S.TERESA 20,TORINO,PIEMONTE,WWW.liceocairoli.eu,201718,"V.S.TERESA 20, TORINO, Italia"
NORD OVEST,10123,L219,,TOPQ475003,,FLORA,,TORINO,SCUOLA SEC. SECONDO GRADO NON STATALE,,,istitutoflora@hotmail.com,Non Disponibile,V.S.FRANCESCO DA PAOLA 42,TORINO,PIEMONTE,www.istitutoflora.eu,201718,"V.S.FRANCESCO DA PAOLA 42, TORINO, Italia"
NORD OVEST,10143,L219,,TOPS005004,,SACRA FAMIGLIA,,TORINO,SCUOLA SEC. SECONDO GRADO NON STATALE,,,SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT,Non Disponibile,VIA ROSALINO PILO 24,TORINO,PIEMONTE,www.collegiosacrafamiglia.it,201718,"VIA ROSALINO PILO 24, TORINO, Italia"
NORD OVEST,10141,L219,,TOPQ04500Q,,MAZZARELLO,,TORINO,SCUOLA SEC. SECONDO GRADO NON STATALE,,,Non Disponibile,Non Disponibile,V.CUMIANA 2,TORINO,PIEMONTE,www.liceomazzarello.it,201718,"V.CUMIANA 2, TORINO, Italia"
NORD OVEST,10123,L219,,TOPL03500P,,VITTORIA,,TORINO,SCUOLA SEC. SECONDO GRADO NON STATALE,,,info@vittoriaweb.it,Non Disponibile,V.DELLE ROSINE 14,TORINO,PIEMONTE,http://www.vittoriaweb.it,201718,"V.DELLE ROSINE 14, TORINO, Italia"
NORD OVEST,10133,L219,,TOPL01500D,,ADORAZIONE CADORNA,,TORINO,SCUOLA SEC. SECONDO GRADO NON STATALE,,,SEGRETERIA@ADORAZIONE.IT,Non Disponibile,V.LE CURRENO 21,TORINO,PIEMONTE,www.adorazione.it,201718,"V.LE CURRENO 21, TORINO, Italia"
NORD OVEST,10136,L219,,TOPC06500L,,SOCIALE,,TORINO,SCUOLA SEC. SECONDO GRADO NON STATALE,,,INFO@ISTITUTOSOCIALE.IT,Non Disponibile,C.O SIRACUSA 10,TORINO,PIEMONTE,Non Disponibile,201718,"C.O SIRACUSA 10, TORINO, Italia"
NORD OVEST,10126,L219,,TO1E041002,,SAN MICHELE,,TORINO,SCUOLA PRIMARIA NON STATALE,,,SCUOLA@SCUOLASANMICHELE.ORG,Non Disponibile,"VIA ABEGG, 19",TORINO,PIEMONTE,Non Disponibile,201718,"VIA ABEGG, 19, TORINO, Italia"
NORD OVEST,10123,L219,,TO1E02200L,,COLLEGIO SAN GIUSEPPE,,TORINO,SCUOLA PRIMARIA NON STATALE,,,direzione@collegiosangiuseppe.it,Non Disponibile,"VIA SAN FRANCESCO DA PAOLA, 23",TORINO,PIEMONTE,Non Disponibile,201718,"VIA SAN FRANCESCO DA PAOLA, 23, TORINO, Italia"
NORD OVEST,10128,L219,,TOPS76500T,,S.ANNA,,TORINO,SCUOLA SEC. SECONDO GRADO NON STATALE,,,Non Disponibile,Non Disponibile,V.MASSENA 36,TORINO,PIEMONTE,wwww.istituto-santanna.it,201718,"V.MASSENA 36, TORINO, Italia"
NORD OVEST,10133,L219,,TOPS275004,,ADORAZIONE CADORNA,,TORINO,SCUOLA SEC. SECONDO GRADO NON STATALE,,,SEGRETERIA@ADORAZIONE.IT,Non Disponibile,V.LE CURRENO 21,TORINO,PIEMONTE,www.adorazione.it,201718,"V.LE CURRENO 21, TORINO, Italia"
NORD OVEST,10141,L219,,TO1A108009,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmbraccini@comune.torino.it,Non Disponibile,V.BRACCINI 75,TORINO,PIEMONTE,Non Disponibile,201718,"V.BRACCINI 75, TORINO, Italia"
NORD OVEST,10127,L219,,TO1A10600N,,ASSUNZIONE MARIA VERGINE,,TORINO,SCUOLA INFANZIA NON STATALE,,,scuolamat@libero.it,Non Disponibile,V. VINOVO 11,TORINO,PIEMONTE,Non Disponibile,201718,"V. VINOVO 11, TORINO, Italia"
NORD OVEST,10127,L219,,TO1A10500T,,MILLEFONTI,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmcadutisullavoro@comune.torino.it,Non Disponibile,C.so CAD.LAVORO 5,TORINO,PIEMONTE,Non Disponibile,201718,"C.so CAD.LAVORO 5, TORINO, Italia"
NORD OVEST,10126,L219,,TO1A10100E,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmlugaro@comune.torino.it,Non Disponibile,V.LUGARO 6,TORINO,PIEMONTE,Non Disponibile,201718,"V.LUGARO 6, TORINO, Italia"
NORD OVEST,10143,L219,,TO1A07400B,,CONIUGI VERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,Non Disponibile,Non Disponibile,V.MUSINE' 8,TORINO,PIEMONTE,www.asiloverna.it,201718,"V.MUSINE' 8, TORINO, Italia"
NORD OVEST,10143,L219,,TO1A07100X,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,Non Disponibile,Non Disponibile,V.MEDICI 12,TORINO,PIEMONTE,Non Disponibile,201718,"V.MEDICI 12, TORINO, Italia"
NORD OVEST,10137,L219,,TO1A28500G,,ISTITUTO SOCIALE,,TORINO,SCUOLA INFANZIA NON STATALE,,,INFO@ISTITUTOSOCIALE.IT,Non Disponibile,CORSO SIRACUSA 10/A,TORINO,PIEMONTE,www.istitutosociale.it,201718,"CORSO SIRACUSA 10/A, TORINO, Italia"
NORD OVEST,10152,L219,,TO1A068004,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmancona@comune.torino.it,Non Disponibile,V.ANCONA 2/A,TORINO,PIEMONTE,Non Disponibile,201718,"V.ANCONA 2/A, TORINO, Italia"
NORD OVEST,10146,L219,,TO1A06600C,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmbellardi@comune.torino.it,Non Disponibile,V.BELLARDI 56,TORINO,PIEMONTE,Non Disponibile,201718,"V.BELLARDI 56, TORINO, Italia"
NORD OVEST,10137,L219,,TO1A06400R,,SCUOLA MATERNA,,TORINO,SCUOLA INFANZIA NON STATALE,,,smmreni@comune.torino.it,Non Disponibile,V GUIDO RENI 53,TORINO,PIEMONTE,Non Disponibile,201718,"V GUIDO RENI 53, TORINO, Italia"
NORD OVEST,10143,L219,,TO1A29400A,,"""IL PAESE DEL SOLE"" COLLEGIO SACRA FAMIGLIA",,TORINO,SCUOLA INFANZIA NON STATALE,,,SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT,Non Disponibile,VIA R.PILO 24,TORINO,PIEMONTE,www.collegiosacrafamiglia.it,201718,"VIA R.PILO 24, TORINO, Italia"
NORD OVEST,10154,L219,,TO1A089005,,FANCIULLI,,TORINO,SCUOLA INFANZIA NON STATALE,,,Non Disponibile,Non Disponibile,V.MERCADANTE 129,TORINO,PIEMONTE,Non Disponibile,201718,"V.MERCADANTE 129, TORINO, Italia"
